city,date,pm25,pm10,group
上海,2022-09-14,12.325000000000001,19.679166666666667,南方
上海,2022-09-15,19.075,27.516666666666666,南方
上海,2022-09-16,65.25,93.45,南方
上海,2022-09-17,64.55,95.41250000000001,南方
上海,2022-09-18,25.45,40.324999999999996,南方
上海,2022-09-19,25.1125,42.94583333333333,南方
上海,2022-09-20,18.266666666666666,32.92916666666667,南方
上海,2022-09-21,19.608333333333334,31.729166666666668,南方
上海,2022-09-22,45.42083333333333,68.60833333333333,南方
上海,2022-09-23,43.175000000000004,66.95,南方
上海,2022-09-24,18.254166666666666,30.27916666666667,南方
上海,2022-09-25,21.59583333333333,34.84583333333333,南方
上海,2022-09-26,21.566666666666666,35.949999999999996,南方
上海,2022-09-27,17.483333333333334,29.766666666666666,南方
上海,2022-09-28,22.712500000000002,37.43333333333333,南方
上海,2022-09-29,20.116666666666667,31.516666666666666,南方
上海,2022-09-30,56.92916666666667,83.59583333333333,南方
上海,2022-10-01,42.69166666666666,62.65,南方
上海,2022-10-02,26.837500000000002,39.80833333333333,南方
上海,2022-10-03,38.2875,56.52916666666667,南方
上海,2022-10-04,17.904166666666665,29.3125,南方
上海,2022-10-05,15.770833333333334,27.8875,南方
上海,2022-10-06,15.3375,25.425,南方
上海,2022-10-07,18.841666666666665,30.858333333333334,南方
上海,2022-10-08,24.666666666666668,39.47083333333333,南方
上海,2022-10-09,33.387499999999996,49.09166666666667,南方
上海,2022-10-10,28.75,41.137499999999996,南方
上海,2022-10-11,30.05,44.69583333333333,南方
上海,2022-10-12,20.758333333333333,32.795833333333334,南方
上海,2022-10-13,17.3625,30.795833333333334,南方
上海,2022-10-14,20.104166666666668,35.2125,南方
上海,2022-10-15,22.599999999999998,38.35,南方
上海,2022-10-16,23.175,39.30833333333333,南方
上海,2022-10-17,22.483333333333334,40.12916666666667,南方
上海,2022-10-18,18.129166666666666,29.662499999999998,南方
上海,2022-10-19,27.379166666666666,43.550000000000004,南方
上海,2022-10-20,25.916666666666668,42.520833333333336,南方
上海,2022-10-21,26.02916666666667,41.875,南方
上海,2022-10-22,27.8875,43.7875,南方
上海,2022-10-23,24.266666666666666,44.98333333333333,南方
上海,2022-10-24,22.383333333333336,37.770833333333336,南方
上海,2022-10-25,16.6375,27.708333333333332,南方
上海,2022-10-26,22.5,36.3125,南方
上海,2022-10-27,14.504166666666668,24.858333333333334,南方
上海,2022-10-28,21.504166666666666,40.233333333333334,南方
上海,2022-10-29,22.291666666666668,38.608333333333334,南方
上海,2022-10-30,19.3,33.420833333333334,南方
上海,2022-10-31,15.637500000000001,26.474999999999998,南方
上海,2022-11-01,23.558333333333334,41.016666666666666,南方
上海,2022-11-02,30.912499999999998,54.208333333333336,南方
上海,2022-11-03,28.491666666666664,44.99166666666667,南方
上海,2022-11-04,21.537499999999998,38.53333333333333,南方
上海,2022-11-05,33.62083333333333,53.67083333333333,南方
上海,2022-11-06,37.25,59.512499999999996,南方
上海,2022-11-07,27.804166666666664,44.208333333333336,南方
上海,2022-11-08,24.8875,41.3125,南方
上海,2022-11-09,27.670833333333334,46.729166666666664,南方
上海,2022-11-10,21.683333333333334,32.949999999999996,南方
上海,2022-11-11,12.879166666666668,19.379166666666666,南方
上海,2022-11-12,24.59166666666667,36.2125,南方
上海,2022-11-13,15.862499999999999,24.895833333333332,南方
上海,2022-11-14,32.983333333333334,49.07916666666667,南方
上海,2022-11-15,84.54166666666667,121.20416666666667,南方
上海,2022-11-16,88.175,135.23333333333332,南方
上海,2022-11-17,15.033333333333333,25.77916666666667,南方
上海,2022-11-18,16.654166666666665,29.129166666666666,南方
上海,2022-11-19,35.62083333333333,55.76666666666667,南方
上海,2022-11-20,44.375,63.5375,南方
上海,2022-11-21,64.64583333333333,93.82916666666667,南方
上海,2022-11-22,31.858333333333334,47.73333333333333,南方
上海,2022-11-23,24.59583333333333,40.27916666666667,南方
上海,2022-11-24,41.104166666666664,65.75416666666666,南方
上海,2022-11-25,48.979166666666664,74.95416666666667,南方
上海,2022-11-26,67.18333333333334,103.75,南方
上海,2022-11-27,19.458333333333332,35.49166666666667,南方
上海,2022-11-28,20.966666666666665,30.733333333333334,南方
上海,2022-11-29,21.120833333333334,32.425000000000004,南方
上海,2022-11-30,13.7125,20.8875,南方
上海,2022-12-01,30.583333333333332,44.875,南方
上海,2022-12-02,54.645833333333336,80.61666666666666,南方
上海,2022-12-03,60.3125,90.05833333333334,南方
上海,2022-12-04,16.025000000000002,27.662499999999998,南方
上海,2022-12-05,18.025000000000002,28.920833333333334,南方
上海,2022-12-06,52.99583333333334,82.54166666666667,南方
上海,2022-12-07,83.72916666666667,132.41666666666666,南方
上海,2022-12-08,70.61666666666666,124.83749999999999,南方
上海,2022-12-09,35.75416666666667,62.083333333333336,南方
上海,2022-12-10,56.62083333333334,84.65416666666667,南方
上海,2022-12-11,22.27916666666667,38.47083333333333,南方
上海,2022-12-12,43.24583333333334,64.95416666666667,南方
上海,2022-12-13,60.612500000000004,87.97500000000001,南方
上海,2022-12-14,0.8458333333333333,1.1958333333333333,南方
上海,2022-12-15,0.7083333333333334,1.0041666666666667,南方
上海,2022-12-16,15.620833333333332,26.40416666666667,南方
上海,2022-12-17,27.358333333333334,40.42916666666667,南方
上海,2022-12-18,49.475,71.03333333333333,南方
上海,2022-12-19,77.04166666666667,110.125,南方
上海,2022-12-20,45.65416666666667,69.70833333333333,南方
上海,2022-12-21,80.35833333333333,116.50416666666666,南方
上海,2022-12-22,89.87083333333334,129.95416666666668,南方
上海,2022-12-23,33.324999999999996,47.80416666666667,南方
上海,2022-12-24,45.62916666666666,65.90416666666667,南方
上海,2022-12-25,45.44166666666666,68.03333333333333,南方
上海,2022-12-26,61.37916666666666,91.74583333333334,南方
上海,2022-12-27,80.46666666666667,126.625,南方
上海,2022-12-28,74.86666666666666,129.46666666666667,南方
上海,2022-12-29,37.300000000000004,60.98333333333333,南方
上海,2022-12-30,68.06666666666666,111.13333333333333,南方
上海,2022-12-31,120.55416666666667,184.89583333333334,南方
上海,2023-01-01,140.875,212.7875,南方
上海,2023-01-02,62.70416666666667,109.8875,南方
上海,2023-01-03,35.895833333333336,59.762499999999996,南方
上海,2023-01-04,84.85416666666667,136.76666666666668,南方
上海,2023-01-05,57.175000000000004,100.89166666666667,南方
上海,2023-01-06,88.48333333333333,134.84166666666667,南方
上海,2023-01-07,102.90833333333335,153.69583333333333,南方
上海,2023-01-08,48.64166666666667,79.65416666666667,南方
上海,2023-01-09,73.55,113.35833333333333,南方
上海,2023-01-10,24.212500000000002,39.74583333333333,南方
上海,2023-01-11,24.3625,38.47083333333333,南方
上海,2023-01-12,23.558333333333334,35.74166666666667,南方
上海,2023-01-13,55.737500000000004,79.85000000000001,南方
上海,2023-01-14,16.599999999999998,25.400000000000002,南方
上海,2023-01-15,16.620833333333334,27.0625,南方
上海,2023-01-16,36.25,54.17916666666667,南方
上海,2023-01-17,68.5125,101.01666666666667,南方
上海,2023-01-18,94.41666666666667,137.50833333333333,南方
上海,2023-01-19,169.38750000000002,247.89583333333334,南方
上海,2023-01-20,69.85000000000001,110.42916666666667,南方
上海,2023-01-21,25.77916666666667,43.81666666666666,南方
上海,2023-01-22,31.429166666666664,46.86666666666667,南方
上海,2023-01-23,23.241666666666664,37.637499999999996,南方
上海,2023-01-24,20.041666666666668,30.558333333333334,南方
上海,2023-01-25,35.175000000000004,51.02916666666667,南方
上海,2023-01-26,58.666666666666664,85.47500000000001,南方
上海,2023-01-27,41.262499999999996,64.4375,南方
上海,2023-01-28,77.59166666666667,111.15416666666665,南方
上海,2023-01-29,80.25416666666666,115.75833333333333,南方
上海,2023-01-30,96.58333333333333,140.15833333333333,南方
上海,2023-01-31,70.39166666666667,101.67916666666667,南方
上海,2023-02-01,71.61666666666666,113.08749999999999,南方
上海,2023-02-02,20.662499999999998,34.641666666666666,南方
上海,2023-02-03,29.483333333333334,46.85,南方
上海,2023-02-04,43.145833333333336,71.50833333333334,南方
上海,2023-02-05,41.37083333333333,75.93333333333334,南方
上海,2023-02-06,27.666666666666668,43.574999999999996,南方
上海,2023-02-07,27.337500000000002,45.9125,南方
上海,2023-02-08,35.71666666666667,61.54583333333333,南方
上海,2023-02-09,34.795833333333334,56.30416666666667,南方
上海,2023-02-10,19.2,29.337500000000002,南方
上海,2023-02-11,20.5,32.275,南方
上海,2023-02-12,31.525000000000002,45.625,南方
上海,2023-02-13,24.604166666666668,39.15416666666667,南方
上海,2023-02-14,21.4375,35.637499999999996,南方
上海,2023-02-15,28.84166666666667,47.92916666666667,南方
上海,2023-02-16,39.49583333333333,62.9125,南方
上海,2023-02-17,39.775,59.88333333333333,南方
上海,2023-02-18,70.83749999999999,103.72500000000001,南方
上海,2023-02-19,56.18333333333334,84.29583333333333,南方
上海,2023-02-20,47.60833333333333,73.21666666666667,南方
上海,2023-02-21,16.808333333333334,29.34166666666667,南方
上海,2023-02-22,25.27916666666667,40.65833333333333,南方
上海,2023-02-23,22.412499999999998,34.300000000000004,南方
上海,2023-02-24,32.02916666666667,48.2125,南方
上海,2023-02-25,26.96666666666667,44.47083333333333,南方
上海,2023-02-26,37.75833333333333,61.31666666666667,南方
上海,2023-02-27,42.729166666666664,70.3125,南方
上海,2023-02-28,44.79583333333333,69.17083333333333,南方
上海,2023-03-01,82.375,122.02083333333333,南方
上海,2023-03-02,36.829166666666666,61.99166666666667,南方
上海,2023-03-03,43.5625,66.85000000000001,南方
上海,2023-03-04,36.4125,55.725,南方
上海,2023-03-05,27.495833333333334,42.42916666666667,南方
上海,2023-03-06,45.175000000000004,67.90416666666667,南方
上海,2023-03-07,44.262499999999996,67.11666666666666,南方
上海,2023-03-08,64.21666666666667,96.99166666666667,南方
上海,2023-03-09,83.1875,121.19166666666666,南方
上海,2023-03-10,62.09166666666667,90.26666666666667,南方
上海,2023-03-11,26.458333333333332,40.97083333333333,南方
上海,2023-03-12,34.233333333333334,55.612500000000004,南方
上海,2023-03-13,24.3,38.42916666666667,南方
上海,2023-03-14,20.35,31.34583333333333,南方
上海,2023-03-15,35.36666666666667,55.71666666666667,南方
上海,2023-03-16,21.099999999999998,37.19166666666667,南方
上海,2023-03-17,23.304166666666664,37.045833333333334,南方
上海,2023-03-18,31.866666666666664,53.25416666666666,南方
上海,2023-03-19,44.32916666666667,82.95,南方
上海,2023-03-20,36.40833333333333,59.89166666666667,南方
上海,2023-03-21,26.974999999999998,38.520833333333336,南方
上海,2023-03-22,24.825,35.454166666666666,南方
上海,2023-03-23,26.233333333333334,40.72083333333333,南方
上海,2023-03-24,23.629166666666666,38.63333333333333,南方
上海,2023-03-25,35.25,56.2875,南方
上海,2023-03-26,51.425000000000004,87.25833333333333,南方
上海,2023-03-27,46.99583333333334,75.00416666666666,南方
上海,2023-03-28,56.229166666666664,85.65416666666665,南方
上海,2023-03-29,35.07083333333333,57.25833333333333,南方
上海,2023-03-30,52.48333333333333,83.14166666666667,南方
上海,2023-03-31,36.71666666666667,58.6875,南方
上海,2023-04-01,44.38333333333333,69.35416666666667,南方
上海,2023-04-02,47.37916666666666,74.425,南方
上海,2023-04-03,15.733333333333334,26.912499999999998,南方
上海,2023-04-04,19.212500000000002,32.09166666666667,南方
上海,2023-04-05,32.829166666666666,46.9625,南方
上海,2023-04-06,53.666666666666664,77.10416666666667,南方
上海,2023-04-07,63.0375,92.7625,南方
上海,2023-04-08,44.50416666666666,68.02083333333333,南方
上海,2023-04-09,28.320833333333336,43.112500000000004,南方
上海,2023-04-10,23.90833333333333,36.625,南方
上海,2023-04-11,44.84583333333333,69.80833333333332,南方
上海,2023-04-12,31.766666666666666,54.449999999999996,南方
上海,2023-04-13,28.020833333333332,45.81666666666666,南方
上海,2023-04-14,46.68333333333334,67.43333333333334,南方
上海,2023-04-15,42.71666666666667,69.66666666666667,南方
上海,2023-04-16,58.4125,93.82916666666667,南方
上海,2023-04-17,29.712500000000002,52.137499999999996,南方
上海,2023-04-18,49.97083333333333,73.02916666666667,南方
上海,2023-04-19,17.858333333333334,25.733333333333334,南方
上海,2023-04-20,22.47083333333333,32.862500000000004,南方
上海,2023-04-21,19.345833333333335,30.291666666666668,南方
上海,2023-04-22,26.245833333333334,41.550000000000004,南方
上海,2023-04-23,24.066666666666666,38.762499999999996,南方
上海,2023-04-24,25.179166666666664,40.516666666666666,南方
上海,2023-04-25,42.12083333333333,63.68333333333334,南方
上海,2023-04-26,54.55416666666667,82.36666666666666,南方
上海,2023-04-27,33.520833333333336,55.25,南方
上海,2023-04-28,45.1,68.77916666666667,南方
上海,2023-04-29,71.05833333333334,105.10416666666667,南方
上海,2023-04-30,65.8875,99.65416666666665,南方
上海,2023-05-01,45.60833333333333,68.03750000000001,南方
上海,2023-05-02,19.4875,31.474999999999998,南方
上海,2023-05-03,14.75,22.900000000000002,南方
上海,2023-05-04,28.520833333333332,41.824999999999996,南方
上海,2023-05-05,31.141666666666666,45.09583333333333,南方
上海,2023-05-06,30.3125,45.0375,南方
上海,2023-05-07,18.474999999999998,28.854166666666668,南方
上海,2023-05-08,51.5375,76.175,南方
上海,2023-05-09,48.083333333333336,71.40833333333333,南方
上海,2023-05-10,37.641666666666666,55.86666666666667,南方
上海,2023-05-11,45.95416666666667,67.97500000000001,南方
上海,2023-05-12,84.29583333333333,122.61666666666667,南方
上海,2023-05-13,96.99583333333334,139.14166666666668,南方
上海,2023-05-14,79.49166666666666,116.48750000000001,南方
上海,2023-05-15,65.15416666666667,96.73333333333333,南方
上海,2023-05-16,29.129166666666666,45.166666666666664,南方
上海,2023-05-17,12.741666666666667,20.020833333333332,南方
上海,2023-05-18,25.55,37.300000000000004,南方
上海,2023-05-19,19.204166666666666,28.7375,南方
上海,2023-05-20,16.641666666666666,25.395833333333332,南方
上海,2023-05-21,13.879166666666668,22.133333333333336,南方
上海,2023-05-22,23.09166666666667,35.47083333333333,南方
上海,2023-05-23,48.88333333333333,70.94166666666666,南方
上海,2023-05-24,37.475,55.5,南方
上海,2023-05-25,27.412499999999998,43.2125,南方
上海,2023-05-26,21.083333333333332,32.358333333333334,南方
上海,2023-05-27,12.5375,20.395833333333332,南方
上海,2023-05-28,15.9625,25.0625,南方
上海,2023-05-29,52.99583333333334,76.10000000000001,南方
上海,2023-05-30,21.3625,31.083333333333332,南方
上海,2023-05-31,18.229166666666668,26.920833333333334,南方
上海,2023-06-01,16.470833333333335,24.104166666666668,南方
上海,2023-06-02,60.56666666666666,87.83749999999999,南方
上海,2023-06-03,27.275000000000002,43.225,南方
上海,2023-06-04,32.574999999999996,47.9125,南方
上海,2023-06-05,34.354166666666664,52.75,南方
上海,2023-06-06,32.791666666666664,47.824999999999996,南方
上海,2023-06-07,53.083333333333336,76.5,南方
上海,2023-06-08,112.03333333333335,160.47083333333333,南方
上海,2023-06-09,105.82083333333333,151.4,南方
上海,2023-06-10,52.40416666666667,75.81666666666666,南方
上海,2023-06-11,22.429166666666664,33.65833333333333,南方
上海,2023-06-12,11.845833333333333,17.770833333333332,南方
上海,2023-06-13,18.316666666666666,27.266666666666666,南方
上海,2023-06-14,90.875,131.12916666666666,南方
上海,2023-06-15,87.6375,127.67083333333333,南方
上海,2023-06-16,75.925,111.9875,南方
上海,2023-06-17,13.958333333333334,21.5,南方
上海,2023-06-18,26.691666666666666,38.266666666666666,南方
上海,2023-06-19,57.0,81.88333333333334,南方
上海,2023-06-20,59.55833333333334,85.22500000000001,南方
上海,2023-06-21,129.51666666666668,187.3708333333333,南方
上海,2023-06-22,310.5708333333333,444.4916666666666,南方
上海,2023-06-23,89.89166666666667,128.77083333333334,南方
上海,2023-06-24,41.225,59.77916666666667,南方
上海,2023-06-25,46.84166666666667,67.27916666666667,南方
上海,2023-06-26,67.89999999999999,98.17916666666667,南方
上海,2023-06-27,87.1875,126.25416666666666,南方
上海,2023-06-28,77.55,113.30416666666667,南方
上海,2023-06-29,76.6125,110.83749999999999,南方
上海,2023-06-30,64.83333333333333,92.85416666666667,南方
上海,2023-07-01,86.6125,124.62916666666666,南方
上海,2023-07-02,83.90833333333333,120.95416666666667,南方
上海,2023-07-03,129.04999999999998,185.35416666666666,南方
上海,2023-07-04,65.66666666666667,94.78333333333335,南方
上海,2023-07-05,59.574999999999996,85.08749999999999,南方
上海,2023-07-06,84.37916666666666,120.81666666666666,南方
上海,2023-07-07,57.645833333333336,83.54166666666667,南方
上海,2023-07-08,88.95,128.00833333333333,南方
上海,2023-07-09,99.64583333333333,143.34166666666667,南方
上海,2023-07-10,114.58749999999999,164.74583333333334,南方
上海,2023-07-11,73.3,106.70833333333333,南方
上海,2023-07-12,72.89166666666667,105.46249999999999,南方
上海,2023-07-13,69.37916666666666,101.34166666666665,南方
上海,2023-07-14,69.17083333333333,101.45833333333333,南方
上海,2023-07-15,64.09166666666667,93.01666666666667,南方
上海,2023-07-16,24.433333333333334,37.300000000000004,南方
上海,2023-07-17,14.116666666666667,22.55,南方
上海,2023-07-18,27.116666666666664,40.52916666666667,南方
上海,2023-07-19,23.4875,35.954166666666666,南方
上海,2023-07-20,67.78750000000001,98.99166666666667,南方
上海,2023-07-21,80.60833333333333,115.72916666666667,南方
上海,2023-07-22,53.57916666666667,77.03333333333333,南方
上海,2023-07-23,49.45416666666667,70.8125,南方
上海,2023-07-24,46.28333333333333,67.07916666666667,南方
上海,2023-07-25,19.1375,29.954166666666666,南方
上海,2023-07-26,18.349999999999998,29.78333333333333,南方
上海,2023-07-27,14.595833333333333,23.09583333333333,南方
上海,2023-07-28,11.308333333333332,18.204166666666666,南方
上海,2023-07-29,13.129166666666668,20.829166666666666,南方
上海,2023-07-30,13.883333333333333,22.020833333333332,南方
上海,2023-07-31,13.795833333333334,22.162499999999998,南方
上海,2023-08-01,13.049999999999999,23.2625,南方
上海,2023-08-02,13.820833333333333,24.708333333333332,南方
上海,2023-08-03,11.879166666666668,20.483333333333334,南方
上海,2023-08-04,12.1875,20.5375,南方
上海,2023-08-05,16.158333333333335,25.9875,南方
上海,2023-08-06,41.55416666666667,62.229166666666664,南方
上海,2023-08-07,27.370833333333334,45.1,南方
上海,2023-08-08,25.724999999999998,43.75833333333333,南方
上海,2023-08-09,33.2125,53.300000000000004,南方
上海,2023-08-10,38.44166666666667,60.31666666666666,南方
上海,2023-08-11,118.10416666666667,177.21666666666667,南方
上海,2023-08-12,41.96666666666667,63.50416666666666,南方
上海,2023-08-13,32.266666666666666,49.199999999999996,南方
上海,2023-08-14,15.266666666666666,25.175,南方
上海,2023-08-15,20.445833333333333,35.025,南方
上海,2023-08-16,73.49166666666666,111.33749999999999,南方
上海,2023-08-17,80.625,120.02916666666665,南方
上海,2023-08-18,40.012499999999996,63.00833333333333,南方
上海,2023-08-19,40.24166666666667,62.0375,南方
上海,2023-08-20,44.29583333333333,68.12916666666666,南方
上海,2023-08-21,27.079166666666666,40.0625,南方
上海,2023-08-22,70.5625,101.29166666666667,南方
上海,2023-08-23,43.475,69.17083333333333,南方
上海,2023-08-24,34.78333333333333,59.79583333333333,南方
上海,2023-08-25,25.429166666666664,45.47083333333333,南方
上海,2023-08-26,22.4875,41.13333333333333,南方
上海,2023-08-27,29.566666666666666,45.43333333333334,南方
上海,2023-08-28,24.52916666666667,37.1875,南方
上海,2023-08-29,41.2875,59.458333333333336,南方
上海,2023-08-30,20.625,32.3125,南方
上海,2023-08-31,32.9,52.416666666666664,南方
上海,2023-09-01,18.591666666666665,35.829166666666666,南方
上海,2023-09-02,23.270833333333332,45.166666666666664,南方
上海,2023-09-03,22.208333333333332,37.4125,南方
上海,2023-09-04,13.85,22.741666666666664,南方
上海,2023-09-05,17.3125,30.166666666666668,南方
上海,2023-09-06,17.1375,30.508333333333336,南方
上海,2023-09-07,25.90833333333333,45.3375,南方
上海,2023-09-08,26.045833333333334,45.42083333333333,南方
上海,2023-09-09,25.5625,44.625,南方
上海,2023-09-10,49.09583333333333,77.24166666666666,南方
上海,2023-09-11,41.11666666666667,64.67083333333333,南方
上海,2023-09-12,30.974999999999998,49.979166666666664,南方
上海,2023-09-13,30.120833333333334,47.54583333333333,南方
上海,2023-09-14,34.625,52.520833333333336,南方
上海,2023-09-15,59.37083333333334,85.74583333333334,南方
上海,2023-09-16,69.45833333333333,99.45833333333333,南方
上海,2023-09-17,62.458333333333336,90.60416666666667,南方
上海,2023-09-18,82.39166666666667,120.55833333333334,南方
上海,2023-09-19,21.229166666666668,33.75,南方
上海,2023-09-20,34.958333333333336,51.30833333333334,南方
上海,2023-09-21,24.72083333333333,39.925000000000004,南方
上海,2023-09-22,20.683333333333334,33.6625,南方
上海,2023-09-23,17.408333333333335,28.454166666666666,南方
上海,2023-09-24,29.0,47.73333333333333,南方
上海,2023-09-25,75.02083333333333,111.37916666666666,南方
上海,2023-09-26,59.05416666666667,87.18333333333334,南方
上海,2023-09-27,54.82083333333333,82.60000000000001,南方
上海,2023-09-28,51.19583333333333,77.325,南方
上海,2023-09-29,64.16250000000001,99.85833333333333,南方
上海,2023-09-30,48.43333333333334,71.12916666666666,南方
上海,2023-10-01,25.037499999999998,44.47083333333333,南方
上海,2023-10-02,13.591666666666667,23.974999999999998,南方
上海,2023-10-03,20.941666666666666,36.641666666666666,南方
上海,2023-10-04,19.400000000000002,35.4625,南方
上海,2023-10-05,20.1625,37.37916666666667,南方
上海,2023-10-06,15.2125,27.1875,南方
上海,2023-10-07,19.933333333333334,33.5625,南方
上海,2023-10-08,24.337500000000002,40.4,南方
上海,2023-10-09,43.0625,71.58333333333333,南方
上海,2023-10-10,40.108333333333334,69.05416666666666,南方
上海,2023-10-11,29.6875,51.34583333333333,南方
上海,2023-10-12,23.641666666666666,39.887499999999996,南方
上海,2023-10-13,40.99166666666667,65.325,南方
上海,2023-10-14,93.87083333333334,140.85,南方
上海,2023-10-15,109.7375,162.84166666666667,南方
上海,2023-10-16,113.7,173.51666666666665,南方
上海,2023-10-17,54.475,92.90833333333335,南方
上海,2023-10-18,42.574999999999996,74.2,南方
上海,2023-10-19,84.97500000000001,130.54166666666666,南方
上海,2023-10-20,33.6875,54.324999999999996,南方
上海,2023-10-21,37.449999999999996,57.9,南方
上海,2023-10-22,31.183333333333334,51.32083333333333,南方
上海,2023-10-23,21.849999999999998,36.4125,南方
上海,2023-10-24,38.516666666666666,60.15,南方
上海,2023-10-25,80.00416666666666,118.12916666666666,南方
上海,2023-10-26,62.76666666666667,94.9875,南方
上海,2023-10-27,58.92083333333333,91.52916666666665,南方
上海,2023-10-28,28.620833333333334,49.025000000000006,南方
上海,2023-10-29,29.854166666666668,54.770833333333336,南方
上海,2023-10-30,26.97083333333333,47.75,南方
上海,2023-10-31,31.058333333333334,50.50416666666666,南方
上海,2023-11-01,28.77916666666667,45.05833333333334,南方
上海,2023-11-02,17.26666666666667,30.504166666666666,南方
上海,2023-11-03,38.925000000000004,59.07083333333333,南方
上海,2023-11-04,18.191666666666666,28.670833333333334,南方
上海,2023-11-05,16.795833333333334,25.150000000000002,南方
上海,2023-11-06,28.5625,41.449999999999996,南方
上海,2023-11-07,45.520833333333336,66.80416666666666,南方
上海,2023-11-08,28.570833333333336,46.69583333333333,南方
上海,2023-11-09,54.49166666666667,83.5625,南方
上海,2023-11-10,19.208333333333332,35.983333333333334,南方
上海,2023-11-11,15.958333333333334,28.724999999999998,南方
上海,2023-11-12,25.266666666666666,38.00416666666667,南方
上海,2023-11-13,30.75,46.44583333333333,南方
上海,2023-11-14,66.375,98.175,南方
上海,2023-11-15,78.54583333333333,117.69583333333333,南方
上海,2023-11-16,64.65416666666667,98.5,南方
上海,2023-11-17,42.98333333333333,67.52499999999999,南方
上海,2023-11-18,52.875,76.625,南方
上海,2023-11-19,102.34583333333335,147.84166666666667,南方
上海,2023-11-20,102.5,150.15416666666667,南方
上海,2023-11-21,44.49583333333334,72.3625,南方
上海,2023-11-22,65.8,99.53750000000001,南方
上海,2023-11-23,88.85416666666667,130.775,南方
上海,2023-11-24,19.108333333333334,30.525000000000002,南方
上海,2023-11-25,23.837500000000002,37.895833333333336,南方
上海,2023-11-26,51.237500000000004,77.64166666666667,南方
上海,2023-11-27,78.7375,115.63333333333333,南方
上海,2023-11-28,78.32083333333334,125.38333333333333,南方
上海,2023-11-29,55.925000000000004,93.075,南方
上海,2023-11-30,21.204166666666666,35.00833333333333,南方
上海,2023-12-01,42.75416666666666,61.34166666666667,南方
上海,2023-12-02,110.35833333333333,158.96666666666667,南方
上海,2023-12-03,98.21666666666665,145.39583333333334,南方
上海,2023-12-04,112.50416666666666,172.79166666666666,南方
上海,2023-12-05,179.14166666666665,257.2,南方
上海,2023-12-06,118.7375,174.70833333333334,南方
上海,2023-12-07,119.22083333333335,178.51666666666668,南方
上海,2023-12-08,57.73333333333333,85.02083333333333,南方
上海,2023-12-09,107.02083333333333,156.32500000000002,南方
上海,2023-12-10,64.15833333333333,92.78750000000001,南方
上海,2023-12-11,34.291666666666664,49.4125,南方
上海,2023-12-12,28.358333333333334,40.92916666666667,南方
上海,2023-12-13,45.80416666666667,67.00416666666666,南方
上海,2023-12-14,33.520833333333336,80.60833333333333,南方
上海,2023-12-15,29.279166666666665,72.15833333333333,南方
上海,2023-12-16,33.012499999999996,47.34166666666667,南方
上海,2023-12-17,38.3,54.84583333333333,南方
上海,2023-12-18,48.824999999999996,71.75416666666666,南方
上海,2023-12-19,29.104166666666668,42.65416666666667,南方
上海,2023-12-20,43.21666666666667,65.35416666666667,南方
上海,2023-12-21,36.775,52.57916666666667,南方
